id,transaction time,current bank amount,last bank amount,time taken (seconds),most recent bank amount,account type,marital_status,age,occupation,credit card type,account source verification,transaction source method,account destination verification,fradulent
acus5120,2014-03-09T20:57:30,67956,323386,4868,439885,saving,unknown,65,lecturer,master,True,True,False,0
acus5121,2015-01-26T07:15:51,24610,1250753,4717,165657,current,single,58,banking,master,False,True,False,0
acus5122,2015-07-11T22:41:14,52040,488884,3187,143580,saving,married,40,lecturer,master,True,False,False,1
acus5123,2016-08-09T11:38:25,86201,253010,4486,75385,current,unknown,31,accounting,master,True,True,False,0
acus5124,2015-08-28T11:33:39,37542,1376777,737,350071,current,single,59,banking,verve,True,False,False,0
acus5125,2016-07-07T12:16:55,37976,168384,3365,402248,current,unknown,53,clergy,master,True,False,False,0
acus5126,2016-06-13T02:01:06,52037,1192252,436,387484,current,married,74,clergy,master,True,False,True,0
acus5127,2016-05-05T20:36:53,81232,971266,423,439114,current,married,48,clergy,master,False,True,False,1
acus5128,2014-08-25T20:11:13,59778,539497,4117,61098,saving,single,79,banking,master,True,True,False,0
acus5129,2016-06-15T22:23:00,4638,1046885,460,62361,current,unknown,36,banking,master,True,True,True,0
acus5130,2015-10-14T14:40:52,24498,1197008,4761,460442,current,married,42,musician,master,False,True,True,1
acus5131,2015-04-08T00:45:32,59203,629247,4251,461422,current,married,77,banking,master,True,False,True,0
acus5132,2014-09-27T07:55:06,91076,434249,1839,404626,current,married,72,clergy,verve,True,False,False,0
acus5133,2015-10-19T13:33:17,47212,243891,2000,358828,current,married,64,accounting,master,True,True,True,0
acus5134,2014-08-06T13:49:21,91751,1166021,2903,413123,current,married,64,lawyer,master,True,False,True,0
acus5135,2015-09-15T21:17:24,32710,827230,356,258642,current,single,46,doctor,master,True,False,True,0
acus5136,2014-09-05T10:05:06,11178,100259,3052,446457,current,single,61,banking,master,True,True,False,1
acus5137,2014-03-03T14:55:32,27809,194473,922,177433,current,married,70,lawyer,master,False,True,False,0
acus5138,2014-02-16T08:49:35,61452,742912,2491,427715,current,unknown,54,accounting,master,True,True,False,0
acus5139,2015-05-18T02:26:33,33874,1186793,2685,36813,current,single,57,clergy,master,True,False,True,0
acus5140,2015-03-03T11:43:56,55861,15010,4602,267328,current,unknown,58,banking,master,False,True,False,1
acus5141,2016-11-13T10:54:34,39938,274550,246,424232,current,unknown,66,accounting,master,False,False,False,0
acus5142,2015-08-07T18:33:42,54571,302701,3621,407737,current,unknown,78,lecturer,master,True,False,False,1
acus5143,2015-07-07T03:37:18,49693,1144899,4454,400351,current,single,33,banking,master,True,False,True,0
acus5144,2016-10-11T04:39:02,63241,496973,1229,275909,current,married,47,doctor,master,True,True,True,0
acus5145,2014-10-12T20:14:10,7367,454506,3830,271096,current,unknown,76,lawyer,master,False,True,False,0
acus5146,2017-04-27T07:59:19,57654,396621,370,382590,current,married,31,banking,master,True,True,False,0
acus5147,2016-09-05T02:01:56,22906,1018297,2097,77797,current,single,34,accounting,master,True,True,False,0
acus5148,2014-02-24T23:24:50,89604,505040,3822,359188,current,married,49,clergy,verve,True,True,True,0
acus5149,2016-11-12T14:29:13,17333,50563,976,381509,current,married,43,clergy,master,False,False,False,0
acus5150,2016-03-06T03:42:00,81511,602058,2399,415278,current,married,64,clergy,master,True,True,True,0
acus5151,2016-04-19T10:38:34,89418,1231072,2989,347868,current,unknown,77,musician,master,True,False,False,0
acus5152,2016-01-22T16:08:25,8032,1336681,3610,430141,current,married,55,accounting,master,False,True,False,0
acus5153,2015-01-10T14:08:45,49605,960105,4774,41028,current,married,75,clergy,verve,False,True,False,1
acus5154,2016-04-15T15:36:53,68193,944734,2320,228290,current,married,39,lawyer,master,True,True,False,0
acus5155,2015-12-23T17:17:28,72652,862031,1606,143436,current,unknown,53,clergy,master,True,False,False,0
acus5156,2016-09-15T10:48:36,15367,177761,906,480681,current,married,51,clergy,master,True,True,False,0
acus5157,2016-04-03T21:18:11,87202,678028,12,300247,current,single,42,clergy,master,True,True,True,0
acus5158,2015-11-27T08:02:41,51599,254932,4801,464631,current,married,76,clergy,verve,True,False,False,1
acus5159,2016-03-01T17:53:21,15440,808012,4938,189677,current,single,55,clergy,master,True,False,True,1
acus5160,2015-07-11T00:01:16,4845,1285362,4284,47934,current,married,43,accounting,master,True,True,False,1
acus5161,2016-04-03T20:33:38,98917,89567,1770,313049,current,married,57,doctor,verve,True,True,False,0
acus5162,2015-05-03T06:00:07,42355,379038,4445,104910,current,single,54,lawyer,master,True,True,False,0
acus5163,2015-08-16T04:22:40,60318,1397420,1559,284732,current,married,46,lawyer,master,True,False,False,0
acus5164,2016-09-26T01:48:39,20300,717936,2738,161228,current,single,51,accounting,master,False,True,False,0
acus5165,2016-11-28T17:31:39,96888,517593,3243,317341,current,single,78,farmer,verve,True,False,False,0
acus5166,2015-03-11T20:09:41,67189,735322,2031,296476,current,married,65,accounting,verve,False,False,False,0
acus5167,2014-11-08T20:52:52,71809,742304,2828,385701,current,married,67,accounting,master,True,False,False,1
acus5168,2014-04-11T01:20:00,16430,616991,3156,335998,current,married,77,accounting,master,True,True,False,0
acus5169,2016-05-18T00:07:32,58823,911290,4223,271922,current,married,51,banking,verve,True,False,False,0
acus5170,2016-11-12T19:16:33,20900,691162,2520,275826,current,single,36,clergy,verve,True,True,False,1
acus5171,2016-04-02T09:43:18,11297,1015492,4079,134504,saving,married,62,clergy,verve,True,False,False,0
acus5172,2015-08-05T00:44:39,48273,1086884,693,171750,current,married,30,accounting,master,True,False,True,1
acus5173,2016-06-22T17:08:04,56216,648045,3581,444851,current,married,50,doctor,verve,True,False,False,0
acus5174,2015-03-15T23:24:57,80216,158745,1261,326417,current,married,63,clergy,master,True,False,False,0
acus5175,2014-12-20T21:01:34,83112,389894,4587,409080,current,single,62,accounting,master,False,False,False,0
acus5176,2014-11-24T04:33:35,41708,787925,3567,334877,current,married,73,banking,master,True,True,False,0
acus5177,2014-02-10T11:41:23,63509,941920,1005,485923,current,unknown,68,doctor,verve,False,False,False,0
acus5178,2015-01-12T20:41:27,65321,486779,3269,275140,current,unknown,59,clergy,master,True,False,False,0
acus5179,2016-01-25T23:17:31,46340,1330981,2024,496524,current,single,61,clergy,master,True,True,False,1
acus5180,2014-04-16T22:53:10,8248,802075,3331,200860,current,unknown,30,banking,master,True,True,True,0
acus5181,2015-10-09T03:46:15,16031,445026,4543,217235,current,unknown,56,clergy,master,True,False,False,0
acus5182,2015-11-26T05:19:39,14884,380137,3591,220338,current,single,68,lecturer,master,False,False,False,0
acus5183,2016-07-07T16:43:54,28927,25267,1779,346200,current,married,79,lawyer,verve,True,False,False,1
acus5184,2017-11-06T19:33:36,23587,108287,3617,348025,current,married,60,lawyer,verve,False,True,True,1
acus5185,2016-11-12T10:15:22,22430,1381465,2249,260948,current,single,32,accounting,master,True,False,False,0
acus5186,2014-07-28T19:03:42,87978,851032,3531,374282,current,unknown,45,lawyer,master,True,False,False,1
acus5187,2015-06-04T15:55:47,53298,718585,2195,140111,current,married,60,lecturer,master,True,False,False,1
acus5188,2014-08-21T18:32:29,12925,1292932,4387,226065,current,married,54,banking,verve,True,True,False,1
acus5189,2015-11-27T12:32:41,40053,851532,585,264920,current,single,50,lecturer,master,True,False,False,0
acus5190,2015-03-15T14:38:53,85051,834061,4468,152139,current,single,75,lawyer,master,True,True,False,1
acus5191,2015-02-07T16:21:28,43916,180122,1293,343239,current,married,58,lecturer,master,False,True,True,0
acus5192,2016-12-14T19:20:09,40057,969014,2970,438390,current,married,34,lecturer,verve,True,True,False,1
acus5193,2015-09-02T15:03:37,24600,665522,4423,147360,current,married,42,lecturer,master,True,False,False,1
acus5194,2016-05-07T12:00:15,52134,643535,4057,230562,saving,unknown,75,banking,master,True,True,False,0
acus5195,2015-01-06T07:06:03,99559,1374206,3011,495540,current,married,57,clergy,master,True,True,False,0
acus5196,2015-01-19T15:12:14,24870,138906,4485,308902,current,married,49,clergy,master,True,False,True,0
acus5197,2016-11-25T12:00:56,73553,902441,4984,140772,current,single,54,lecturer,master,True,True,True,0
acus5198,2015-06-03T12:02:07,31037,946057,2437,327195,current,single,66,accounting,master,True,True,False,0
acus5199,2014-06-09T03:29:59,84130,522914,3041,418810,current,married,61,clergy,master,True,True,False,0
acus5200,2016-08-08T12:51:10,62075,459059,605,146508,current,unknown,70,clergy,master,True,False,True,0
acus5201,2015-01-06T20:55:17,80385,921606,4228,188845,current,married,50,lawyer,master,True,False,False,0
acus5202,2016-03-23T14:41:42,94443,1439584,601,258766,current,single,53,lecturer,master,True,False,False,0
acus5203,2016-01-05T00:58:53,62299,673946,3274,61790,current,married,44,clergy,master,True,True,True,0
acus5204,2015-04-10T07:31:25,83565,932336,3193,315775,saving,married,44,doctor,master,True,True,False,0
acus5205,2016-07-13T01:32:34,46392,939472,3712,380897,current,unknown,34,clergy,verve,False,True,False,0
acus5206,2016-10-11T01:53:44,44350,208703,637,231102,current,married,64,clergy,master,False,True,False,0
acus5207,2016-05-09T18:56:16,90502,454029,1279,89452,current,single,42,accounting,master,True,True,False,0
acus5208,2014-11-18T22:12:24,82488,1146513,1398,386401,saving,unknown,40,farmer,master,False,False,True,0
acus5209,2016-03-20T10:54:56,3643,326562,2501,224896,current,single,76,clergy,master,True,True,False,0
acus5210,2016-12-18T20:59:19,1192,540922,2444,77807,current,married,79,lecturer,verve,True,True,False,1
acus5211,2014-04-26T08:31:19,12132,124095,2320,85807,current,single,47,banking,master,True,True,True,0
acus5212,2015-10-01T14:13:01,3437,710343,2224,277969,current,married,75,clergy,verve,False,False,False,1
acus5213,2015-12-21T22:48:21,39622,442926,4529,468129,current,single,56,lecturer,master,True,False,True,1
acus5214,2016-06-24T03:02:41,15716,45022,4019,16838,current,single,70,lecturer,verve,True,True,False,0
acus5215,2015-03-11T21:08:39,86040,1241190,4194,189327,current,married,36,clergy,verve,False,True,True,0
acus5216,2015-06-04T18:15:43,58847,1319680,1805,429731,current,single,54,clergy,verve,True,True,False,0
acus5217,2014-09-09T22:46:01,25390,980829,1940,418451,current,single,54,doctor,verve,True,False,False,1
acus5218,2014-01-18T21:18:01,31042,59943,4649,151911,current,married,46,clergy,master,False,False,False,1
acus5219,2017-04-03T13:13:49,49549,1178943,3029,420959,saving,single,31,clergy,verve,True,True,True,0
acus5220,2015-07-02T09:15:25,56195,860817,4957,12613,current,married,56,clergy,master,True,True,False,1
acus5221,2014-04-07T09:15:40,49244,1471804,2244,124014,current,married,57,clergy,master,True,False,False,0
acus5222,2016-03-19T01:44:54,90112,470056,197,358230,current,married,69,banking,master,True,True,False,0
acus5223,2015-10-07T06:33:51,87061,1309989,681,8499,current,married,72,clergy,master,True,True,False,0
acus5224,2016-04-14T05:03:31,41600,335977,4448,334759,current,married,56,accounting,verve,True,True,False,0
acus5225,2015-10-11T19:26:16,83974,784703,4921,326511,saving,married,67,clergy,master,True,False,False,1
acus5226,2016-07-09T19:16:07,36314,123369,1423,314180,current,single,34,accounting,master,True,True,False,0
acus5227,2016-12-04T03:09:54,50020,836343,2562,71194,current,married,42,clergy,verve,True,True,True,0
acus5228,2016-12-23T11:09:10,9304,1082490,564,6096,saving,married,40,doctor,master,False,False,False,0
acus5229,2016-07-02T11:56:58,73875,1442281,3460,386040,current,unknown,66,lecturer,verve,True,True,False,0
acus5230,2016-07-14T09:19:08,86199,595134,4828,344528,saving,married,50,lecturer,master,True,True,False,0
acus5231,2014-08-26T10:44:09,41563,46449,4081,223383,current,unknown,59,accounting,master,False,True,False,0
acus5232,2015-04-04T17:54:46,47292,1442300,255,292584,current,married,46,farmer,master,True,True,False,0
acus5233,2014-04-15T19:32:19,13156,353496,525,94958,saving,unknown,47,lawyer,master,True,False,False,0
acus5234,2014-08-14T21:26:10,46010,188894,317,195466,current,unknown,72,accounting,master,True,True,False,0
acus5235,2017-03-19T17:05:31,34123,854156,4545,397479,current,married,39,clergy,master,True,True,False,0
acus5236,2015-03-22T16:16:58,2813,724301,2162,215588,current,married,38,lecturer,master,True,False,False,1
acus5237,2015-02-14T10:29:18,9252,597775,3921,428348,current,single,41,farmer,verve,True,True,False,0
acus5238,2016-09-02T12:20:12,5772,494174,2585,16862,current,married,34,doctor,master,True,True,False,0
acus5239,2015-05-26T10:48:35,39686,77527,4315,74910,current,married,74,clergy,master,False,False,False,0
acus5240,2014-05-14T07:32:29,57262,1097363,4732,130063,saving,married,33,doctor,master,False,False,False,0
acus5241,2014-08-24T01:39:22,4183,169035,4915,308444,current,married,61,doctor,master,True,False,False,0
acus5242,2014-08-18T13:38:22,44754,1095697,1488,352086,current,married,31,doctor,master,False,False,True,0
acus5243,2016-03-23T12:11:56,11280,1389453,4096,285659,current,unknown,43,accounting,master,True,False,False,0
acus5244,2015-10-23T17:31:33,99566,592401,4,393255,current,single,43,lawyer,master,True,False,False,1
acus5245,2015-05-15T20:05:13,14257,49222,67,443289,current,unknown,41,lecturer,master,True,True,False,1
acus5246,2015-09-26T11:58:35,16708,345381,3840,449330,current,married,36,clergy,master,True,True,True,0
acus5247,2016-01-25T01:03:39,81677,1150053,3584,45278,current,unknown,53,lecturer,verve,True,True,True,0
acus5248,2016-01-26T03:11:23,1132,1217870,3986,180326,current,single,53,clergy,master,True,True,False,0
acus5249,2014-10-13T07:26:53,74748,1200225,1198,339101,saving,unknown,55,banking,master,True,False,False,0
acus5250,2015-12-04T18:43:04,82796,1098304,1659,490112,current,single,62,clergy,master,True,False,False,1
acus5251,2015-11-15T11:46:17,72479,795687,1365,414848,current,married,43,lawyer,master,False,False,True,0
acus5252,2015-06-27T19:37:20,45878,202976,2482,448927,current,unknown,68,clergy,verve,True,True,False,1
acus5253,2016-03-25T17:33:22,39536,1304712,4378,29308,current,single,57,musician,master,True,True,False,0
acus5254,2016-11-23T15:06:39,52407,473560,3182,94059,current,married,38,lecturer,master,True,False,True,1
acus5255,2016-06-24T06:43:45,51367,1250589,4510,329792,saving,married,65,clergy,master,True,True,False,0
acus5256,2016-10-01T03:09:17,42210,840968,1458,162033,current,married,67,lecturer,verve,True,True,False,0
acus5257,2015-04-24T10:46:28,63689,1415274,3163,378769,current,unknown,36,lecturer,verve,False,False,False,0
acus5258,2014-11-16T19:29:28,72211,599714,2409,197171,current,married,46,doctor,master,False,True,False,0
acus5259,2015-08-28T11:11:12,64268,942473,1295,174657,current,married,76,clergy,master,True,True,False,0
acus5260,2015-06-22T04:18:23,91341,613889,3240,235742,current,married,77,lecturer,master,False,True,True,0
acus5261,2016-12-13T13:19:01,45396,879986,1075,117863,current,unknown,54,accounting,master,True,False,True,0
acus5262,2016-12-17T08:30:51,26361,658783,2190,179253,current,married,56,banking,master,False,True,False,1
acus5263,2016-04-02T10:39:56,60689,1400286,1351,439815,current,married,73,clergy,verve,True,False,False,0
acus5264,2016-10-20T21:07:23,48459,847255,2113,106320,current,single,40,accounting,master,True,False,True,1
acus5265,2014-11-18T12:40:21,69752,651449,3575,211990,current,married,57,lecturer,verve,True,False,False,0
acus5266,2016-10-02T13:52:11,29813,903287,2419,118352,current,married,77,lawyer,master,False,True,False,1
acus5267,2015-03-03T06:16:38,84742,1310391,3583,493744,current,unknown,46,accounting,master,True,True,False,0
acus5268,2016-05-06T04:29:07,10355,136582,1569,200511,current,married,33,clergy,master,True,True,True,0
acus5269,2015-10-04T04:59:54,67957,903011,3573,346937,current,unknown,60,accounting,master,True,True,False,0
